Open,Close,Volume
22.519332885742188,22.18666648864746,94534500
20.406667709350582,20.67466735839844,174879000
20.46666717529297,20.02400016784668,104478000
20.399999618530277,21.179332733154297,110911500
21.447999954223636,22.33066749572754,113268000
22.797332763671875,22.356666564941406,105127500
22.36666679382324,22.568666458129883,81493500
22.293333053588867,22.99799919128418,90846000
22.80599975585937,23.15066719055176,75586500
22.82533264160156,22.293333053588867,78709500
22.333332061767575,22.96199989318848,90849000
22.985332489013672,23.06999969482422,70375500
23.08066749572754,23.15399932861328,55150500
21.53333282470703,20.15066719055176,362262000
20.321332931518555,19.92799949645996,181000500
19.5,19.172666549682617,187950000
18.868667602539062,19.43400001525879,120183000
19.625999450683597,19.80266761779785,108744000
19.527332305908203,19.7586669921875,96349500
19.684667587280277,19.83066749572754,69325500
20.030000686645508,20.584667205810547,168754500
20.06666755676269,20.468000411987305,188538000
20.3613338470459,20.81399917602539,109251000
20.865333557128903,20.85933303833008,110281500
20.832666397094727,21.42333221435547,101142000
21.30599975585937,21.14800071716309,75577500
20.886667251586918,20.500667572021484,97809000
20.4553337097168,20.386667251586918,87663000
20.773332595825195,20.856000900268555,106945500
21.07999992370605,20.78733253479004,82764000
20.82333374023437,20.544666290283203,77124000
20.22533226013184,20.251333236694336,78012000
20.299999237060547,20.525333404541016,58573500
20.437332153320312,20.375999450683597,62526000
20.29400062561035,20.17066764831543,107131500
20.12066650390625,19.415332794189453,133638000
19.632667541503903,19.6473331451416,86109000
19.86066627502441,19.917999267578125,99397500
19.481332778930664,19.857332229614254,128737500
20.118667602539062,20.982667922973636,167758500
21.26133346557617,21.32533264160156,157810500
20.46266746520996,19.652666091918945,343671000
19.874666213989254,19.02400016784668,256452000
18.799999237060547,18.43600082397461,281470500
18.43199920654297,18.416000366210938,155032500
18.589332580566406,18.439332962036133,141637500
18.46066665649414,18.94266700744629,132294000
18.90133285522461,19.39466667175293,110884500
19.09933280944824,18.89066696166992,112561500
18.926666259765625,19.263999938964844,102670500
19.49666786193848,19.33066749572754,106551000
18.90066719055176,18.36199951171875,221782500
18.399999618530277,17.965999603271484,154215000
17.833332061767578,17.83133316040039,177009000
17.979333877563477,18.239999771118164,103623000
18.17333221435547,18.26799964904785,89206500
18.17200088500977,17.635332107543945,131184000
17.31399917602539,17.3613338470459,153225000
17.62933349609375,17.851333618164062,110263500
17.916667938232422,18.32200050354004,131688000
18.477333068847656,18.57466697692871,101611500
18.57999992370605,18.65733337402344,89869500
18.841333389282227,19.27866744995117,121656000
19.21999931335449,19.058666229248047,82183500
19.15466690063477,19.45400047302246,118791000
17.459333419799805,17.851999282836914,355810500
17.99066734313965,18.33066749572754,195574500
18.512666702270508,18.21333312988281,156156000
18.11000061035156,18.15399932861328,88560000
18.44933319091797,18.40399932861328,105919500
17.886667251586914,17.89466667175293,147538500
18.014667510986328,17.84666633605957,101190000
17.908666610717773,17.7586669921875,150579000
17.71666717529297,18.224000930786133,109093500
18.31666755676269,18.082000732421875,76897500
18.082000732421875,18.21733283996582,88144500
17.933332443237305,17.516666412353516,182206500
17.343332290649414,17.593332290649414,164158500
17.59000015258789,17.243999481201172,160912500
17.0,16.5086669921875,327741000
16.433332443237305,15.675999641418455,335410500
15.723999977111816,16.097999572753906,250717500
16.137332916259766,15.912667274475098,141969000
15.923333168029783,15.600666999816896,160566000
16.368000030517578,16.273332595825195,272389500
16.257333755493164,17.00200080871582,355602000
16.667999267578125,17.022666931152344,162508500
17.1200008392334,16.470666885375977,151971000
16.46266746520996,16.32266616821289,92646000
16.133333206176758,16.131999969482422,100671000
15.983332633972168,15.968000411987305,105124500
15.46733283996582,15.133999824523926,162522000
15.286666870117188,15.487333297729492,108786000
15.288000106811523,15.463333129882812,109440000
15.29933261871338,15.222000122070312,112249500
14.797332763671877,14.0686674118042,266800500
13.520000457763672,13.690667152404783,307893000
13.184000015258787,13.67199993133545,270058500
13.273332595825195,12.84866714477539,280278000
12.956000328063965,13.03266716003418,398206500
13.321999549865724,12.708666801452637,212049000
12.74666690826416,12.579999923706056,154693500
12.473333358764648,12.657333374023438,179529000
12.583333015441896,12.54800033569336,118897500
12.34000015258789,12.343999862670898,156100500
12.36733341217041,11.9313325881958,195966000
12.07333278656006,12.90666675567627,207112500
13.245332717895508,13.105999946594238,202662000
13.629332542419434,13.729999542236328,303633000
13.666666984558104,13.633333206176758,240052500
14.016667366027832,14.19200038909912,158775000
14.609333038330078,14.473333358764648,174802500
14.863332748413086,13.95066738128662,227962500
14.025333404541016,14.260666847229004,122524500
14.083333015441896,14.32800006866455,111501000
14.36533260345459,15.001999855041504,184752000
15.248000144958496,14.982666969299316,190737000
15.007332801818848,15.095333099365234,98626500
14.866666793823242,14.641332626342772,177952500
14.414667129516602,14.790666580200195,123031500
14.88266658782959,14.90933322906494,86262000
14.959333419799805,14.650667190551758,92731500
14.687333106994627,14.618000030517578,127608000
14.630000114440918,14.855999946594238,95095500
14.732666969299316,14.897333145141602,102771000
15.347332954406738,15.14466667175293,123201000
15.259332656860352,14.970000267028809,138885000
15.959333419799805,15.65999984741211,213016500
15.637999534606934,15.539999961853027,105985500
15.416000366210938,15.355999946594238,88207500
15.264666557312012,15.337332725524902,92862000
15.609999656677246,15.928000450134276,137185500
15.87600040435791,15.90666675567627,112716000
